trial_id,condition,scenario,tool,seed,final_state,trial_completed,safety_intervention,any_caution_signal,response_level,policy_confidence,confidence_alarm,intent_confidence_at_half,intent_correct_at_half,grasp_held,idle_time_s,functional_delay_s,handover_duration_s,unsafe_release,false_positive
575,intent_only,lighting,mallet,8626857842405672345,DONE,1,0,1,PROCEED,0.0011,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
576,intent_only,lighting,pencil,8626854543870787712,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
577,intent_only,lighting,screwdriver,8626855643382415923,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
578,intent_only,lighting,mallet,8626869937033582666,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
579,intent_only,lighting,pencil,8626871036545210877,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
580,intent_only,lighting,screwdriver,8627852900429014075,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
581,intent_only,lighting,mallet,8627851800917385864,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
582,intent_only,lighting,pencil,8627855099452270497,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
583,intent_only,lighting,screwdriver,8627853999940642286,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
584,intent_only,lighting,mallet,8627857298475526919,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
585,intent_only,lighting,pencil,8627856198963898708,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
586,intent_only,lighting,screwdriver,8627859497498783341,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
587,intent_only,lighting,mallet,8627858397987155130,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
588,intent_only,lighting,pencil,8627844104335988387,DONE,1,0,1,PROCEED,0.0005,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
589,intent_only,lighting,screwdriver,8627843004824360176,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
590,intent_only,lighting,mallet,8628844659917471172,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
591,intent_only,lighting,pencil,8628845759429099383,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
592,intent_only,lighting,screwdriver,8628846858940727594,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
593,intent_only,lighting,mallet,8628847958452355805,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
594,intent_only,lighting,pencil,8628840261870958328,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
595,intent_only,lighting,screwdriver,8628841361382586539,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
596,intent_only,lighting,mallet,8628842460894214750,DONE,1,0,1,PROCEED,0.0005,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
597,intent_only,lighting,pencil,8628843560405842961,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
598,intent_only,lighting,screwdriver,8628835863824445484,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
599,intent_only,lighting,mallet,8628836963336073695,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
600,intent_only,novel_geometry,screwdriver,8710297164312088051,DONE,1,0,1,PROCEED,0.0005,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
601,intent_only,novel_geometry,mallet,8710296064800459840,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
602,intent_only,novel_geometry,pencil,8710299363335344473,DONE,1,0,1,PROCEED,0.0035,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
603,intent_only,novel_geometry,screwdriver,8710298263823716262,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
604,intent_only,novel_geometry,mallet,8710301562358600895,DONE,1,0,1,PROCEED,0.0004,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
605,intent_only,novel_geometry,pencil,8710300462846972684,DONE,1,0,1,PROCEED,0.0002,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
606,intent_only,novel_geometry,screwdriver,8710303761381857317,DONE,1,0,1,PROCEED,0.0003,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
607,intent_only,novel_geometry,mallet,8710302661870229106,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
608,intent_only,novel_geometry,pencil,8710305960405113739,DONE,1,0,1,PROCEED,0.0002,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
609,intent_only,novel_geometry,screwdriver,8710304860893485528,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
610,intent_only,novel_geometry,mallet,5814486853930394192,DONE,1,0,1,PROCEED,0.0025,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
611,intent_only,novel_geometry,pencil,5814487953442022403,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
612,intent_only,novel_geometry,screwdriver,5814489052953650614,DONE,1,0,1,PROCEED,0.0002,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
613,intent_only,novel_geometry,mallet,5814490152465278825,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
614,intent_only,novel_geometry,pencil,5814491251976907036,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
615,intent_only,novel_geometry,screwdriver,5814492351488535247,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
616,intent_only,novel_geometry,mallet,5814493451000163458,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
617,intent_only,novel_geometry,pencil,5814494550511791669,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
618,intent_only,novel_geometry,screwdriver,5814495650023419880,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
619,intent_only,novel_geometry,mallet,5814496749535048091,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
620,intent_only,novel_geometry,pencil,5817321394907354475,DONE,1,0,1,PROCEED,0.0074,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
621,intent_only,novel_geometry,screwdriver,5817320295395726264,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
622,intent_only,novel_geometry,mallet,5817323593930610897,DONE,1,0,1,PROCEED,0.0234,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
623,intent_only,novel_geometry,pencil,5817322494418982686,DONE,1,0,1,PROCEED,0.0018,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
624,intent_only,novel_geometry,screwdriver,5817325792953867319,DONE,1,0,1,PROCEED,0.0005,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
625,intent_only,novel_geometry,mallet,5817324693442239108,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
626,intent_only,novel_geometry,pencil,5817327991977123741,DONE,1,0,1,PROCEED,0.0007,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
627,intent_only,novel_geometry,screwdriver,5817326892465495530,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
628,intent_only,novel_geometry,mallet,5817312598814328787,DONE,1,0,1,PROCEED,0.0029,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
629,intent_only,novel_geometry,pencil,5817311499302700576,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
630,intent_only,novel_geometry,screwdriver,5816329635418897378,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
631,intent_only,novel_geometry,mallet,5816330734930525589,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
632,intent_only,novel_geometry,pencil,5816327436395640956,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
633,intent_only,novel_geometry,screwdriver,5816328535907269167,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
634,intent_only,novel_geometry,mallet,5816325237372384534,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
635,intent_only,novel_geometry,pencil,5816326336884012745,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
636,intent_only,novel_geometry,screwdriver,5816323038349128112,DONE,1,0,1,PROCEED,0.0001,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
637,intent_only,novel_geometry,mallet,5816324137860756323,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
638,intent_only,novel_geometry,pencil,5816338431511923066,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
639,intent_only,novel_geometry,screwdriver,5816339531023551277,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
640,intent_only,novel_geometry,mallet,5819164176395857661,DONE,1,0,1,PROCEED,0.0002,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
641,intent_only,novel_geometry,pencil,5819163076884229450,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
642,intent_only,novel_geometry,screwdriver,5819161977372601239,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
643,intent_only,novel_geometry,mallet,5819160877860973028,DONE,1,0,1,PROCEED,0.0045,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
644,intent_only,novel_geometry,pencil,5819159778349344817,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
645,intent_only,novel_geometry,screwdriver,5819158678837716606,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
646,intent_only,novel_geometry,mallet,5819157579326088395,DONE,1,0,1,PROCEED,0.0193,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
647,intent_only,novel_geometry,pencil,5819156479814460184,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
648,intent_only,novel_geometry,screwdriver,5819155380302831973,DONE,1,0,1,PROCEED,0.0,1,0.33,1,0,0.2333,0.9833,0.9833,1,0
649,intent_only,novel_geometry,mallet,5819154280791203762,DONE,1,0,1,PROCEED,0.0,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
650,intent_only,approach_traj,screwdriver,329608589357100052,PRESENTING,0,1,1,WAIT,0.4174,1,0.2348,0,1,,,,0,0
651,intent_only,approach_traj,mallet,329609688868728263,DONE,1,0,1,PROCEED,0.9539,0,0.3224,1,1,0.2106,0.6917,0.6917,0,0
652,intent_only,approach_traj,pencil,329610788380356474,DONE,1,0,1,PROCEED,0.8109,0,0.3534,1,1,0.1419,0.5417,0.5417,0,0
653,intent_only,approach_traj,screwdriver,329611887891984685,DONE,1,0,1,PROCEED,0.5407,0,0.3009,1,1,0.2475,0.7042,0.7042,0,0
654,intent_only,approach_traj,mallet,329604191310587208,PRESENTING,0,1,1,WAIT,0.9691,0,0.366,1,1,,,,0,0
655,intent_only,approach_traj,pencil,329605290822215419,DONE,1,0,1,PROCEED,0.7941,0,0.3121,1,1,0.2193,0.6833,0.6833,0,0
656,intent_only,approach_traj,screwdriver,329606390333843630,DONE,1,0,1,PROCEED,0.6222,0,0.3515,1,1,0.1409,0.5125,0.5125,0,0
657,intent_only,approach_traj,mallet,329607489845471841,PRESENTING,0,1,1,WAIT,0.9704,0,0.2166,0,1,,,,0,0
658,intent_only,approach_traj,pencil,329599793264074364,DONE,1,0,1,PROCEED,0.7374,0,0.3979,1,1,0.0917,0.4458,0.4458,0,0
659,intent_only,approach_traj,screwdriver,329600892775702575,DONE,1,0,1,PROCEED,0.6734,0,0.3126,1,1,0.2062,0.5792,0.5792,0,0
660,intent_only,approach_traj,mallet,5907263186854353589,PRESENTING,0,1,1,WAIT,0.9697,0,0.2113,0,1,,,,0,0
661,intent_only,approach_traj,pencil,5907262087342725378,DONE,1,0,1,PROCEED,0.9186,0,0.4326,1,1,0.0679,0.4292,0.4292,0,0
662,intent_only,approach_traj,screwdriver,5907260987831097167,PRESENTING,0,1,1,WAIT,0.4363,1,0.1923,0,1,,,,0,0
663,intent_only,approach_traj,mallet,5907259888319468956,DONE,1,0,1,PROCEED,0.9757,0,0.3597,1,1,0.1299,0.5417,0.5417,0,0
664,intent_only,approach_traj,pencil,5907258788807840745,DONE,1,0,1,PROCEED,0.8035,0,0.359,1,1,0.1728,0.6542,0.6542,0,0
665,intent_only,approach_traj,screwdriver,5907257689296212534,DONE,1,0,1,PROCEED,0.6569,0,0.3604,1,1,0.1319,0.5208,0.5208,0,0
666,intent_only,approach_traj,mallet,5907256589784584323,DONE,1,0,1,PROCEED,0.9749,0,0.3855,1,1,0.1149,0.5917,0.5917,0,0
667,intent_only,approach_traj,pencil,5907255490272956112,DONE,1,0,1,PROCEED,0.9116,0,0.3045,1,1,0.2401,0.6625,0.6625,0,0
668,intent_only,approach_traj,screwdriver,5907271982947379277,DONE,1,0,1,PROCEED,0.5222,0,0.3173,1,1,0.2026,0.6417,0.6417,0,0
669,intent_only,approach_traj,mallet,5907270883435751066,DONE,1,0,1,PROCEED,0.9538,0,0.3171,1,1,0.2117,0.6625,0.6625,0,0
670,intent_only,approach_traj,pencil,5908114208854399678,DONE,1,0,1,PROCEED,0.7404,0,0.3717,1,1,0.1199,0.5375,0.5375,0,0
671,intent_only,approach_traj,screwdriver,5908115308366027889,DONE,1,0,1,PROCEED,0.4335,1,0.3786,1,1,0.1084,0.5042,0.5042,0,0
672,intent_only,approach_traj,mallet,5908112009831143256,DONE,1,0,1,PROCEED,0.9396,0,0.3248,1,1,0.1844,0.6,0.6,0,0
673,intent_only,approach_traj,pencil,5908113109342771467,DONE,1,0,1,PROCEED,0.8789,0,0.3468,1,1,0.153,0.5333,0.5333,0,0
674,intent_only,approach_traj,screwdriver,5908118606900912522,DONE,1,0,1,PROCEED,0.6473,0,0.4013,1,1,0.0971,0.5875,0.5875,0,0
675,intent_only,approach_traj,mallet,5908119706412540733,DONE,1,0,1,PROCEED,0.9302,0,0.3221,1,1,0.1853,0.55,0.55,0,0
676,intent_only,approach_traj,pencil,5908116407877656100,DONE,1,0,1,PROCEED,0.9083,0,0.378,1,1,0.1203,0.5708,0.5708,0,0
677,intent_only,approach_traj,screwdriver,5908117507389284311,DONE,1,0,1,PROCEED,0.4486,1,0.3773,1,1,0.1125,0.4708,0.4708,0,0
678,intent_only,approach_traj,mallet,5908105412761373990,DONE,1,0,1,PROCEED,0.9546,0,0.3115,1,1,0.3041,0.7875,0.7875,0,0
679,intent_only,approach_traj,pencil,5908106512273002201,DONE,1,0,1,PROCEED,0.8827,0,0.4184,1,1,0.0767,0.4458,0.4458,0,0
680,intent_only,approach_traj,screwdriver,5909105968342856775,PRESENTING,0,1,1,WAIT,0.7697,0,0.2037,0,1,,,,0,0
681,intent_only,approach_traj,mallet,5909104868831228564,DONE,1,0,1,PROCEED,0.8498,0,0.3234,1,1,0.1992,0.6167,0.6167,0,0
682,intent_only,approach_traj,pencil,5909108167366113197,DONE,1,0,1,PROCEED,0.8809,0,0.3521,1,1,0.1413,0.5125,0.5125,0,0
683,intent_only,approach_traj,screwdriver,5909107067854484986,PRESENTING,0,1,1,WAIT,0.1389,1,0.3646,1,1,,,,0,0
684,intent_only,approach_traj,mallet,5909101570296343931,PRESENTING,0,1,1,WAIT,0.9775,0,0.2118,0,1,,,,0,0
685,intent_only,approach_traj,pencil,5909100470784715720,DONE,1,0,1,PROCEED,0.7109,0,0.3576,1,1,0.144,0.625,0.625,0,0
686,intent_only,approach_traj,screwdriver,5909103769319600353,DONE,1,0,1,PROCEED,0.6246,0,0.3825,1,1,0.1121,0.5083,0.5083,0,0
687,intent_only,approach_traj,mallet,5909102669807972142,DONE,1,0,1,PROCEED,0.9143,0,0.3674,1,1,0.1308,0.6083,0.6083,0,0
688,intent_only,approach_traj,pencil,5909097172249831087,DONE,1,0,1,PROCEED,0.8836,0,0.3725,1,1,0.1271,0.6208,0.6208,0,0
689,intent_only,approach_traj,screwdriver,5909096072738202876,DONE,1,0,1,PROCEED,0.6057,0,0.3488,1,1,0.1542,0.65,0.65,0,0
690,intent_only,approach_traj,mallet,5902480311272581864,DONE,1,0,1,PROCEED,0.9364,0,0.3066,1,1,0.2253,0.65,0.65,0,0
691,intent_only,approach_traj,pencil,5902481410784210075,PRESENTING,0,1,1,WAIT,0.9039,0,0.2806,1,1,,,,0,0
692,intent_only,approach_traj,screwdriver,5902482510295838286,DONE,1,0,1,PROCEED,0.6908,0,0.3195,1,1,0.2037,0.6208,0.6208,0,0
693,intent_only,approach_traj,mallet,5902483609807466497,DONE,1,0,1,PROCEED,0.959,0,0.3495,1,1,0.1574,0.6417,0.6417,0,0
694,intent_only,approach_traj,pencil,5902484709319094708,DONE,1,0,1,PROCEED,0.7956,0,0.3286,1,1,0.1951,0.6917,0.6917,0,0
695,intent_only,approach_traj,screwdriver,5902485808830722919,DONE,1,0,1,PROCEED,0.8051,0,0.3598,1,1,0.1269,0.4833,0.4833,0,0
696,intent_only,approach_traj,mallet,5902486908342351130,DONE,1,0,1,PROCEED,0.9637,0,0.3283,1,1,0.182,0.6083,0.6083,0,0
697,intent_only,approach_traj,pencil,5902488007853979341,DONE,1,0,1,PROCEED,0.9318,0,0.3712,1,1,0.1184,0.4875,0.4875,0,0
698,intent_only,approach_traj,screwdriver,5902471515179556176,DONE,1,0,1,PROCEED,0.449,1,0.3332,1,1,0.2237,0.7125,0.7125,0,0
699,intent_only,approach_traj,mallet,5902472614691184387,DONE,1,0,1,PROCEED,0.929,0,0.3619,1,1,0.138,0.5125,0.5125,0,0
700,intent_only,nominal,screwdriver,5071840183827716648,DONE,1,0,1,PROCEED,0.8017,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
701,intent_only,nominal,mallet,5071841283339344859,DONE,1,0,1,PROCEED,0.9815,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
702,intent_only,nominal,pencil,5071842382850973070,DONE,1,0,1,PROCEED,0.8139,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
703,intent_only,nominal,screwdriver,5071843482362601281,DONE,1,0,1,PROCEED,0.6399,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
704,intent_only,nominal,mallet,5071844581874229492,DONE,1,0,1,PROCEED,0.9102,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
705,intent_only,nominal,pencil,5071845681385857703,DONE,1,0,1,PROCEED,0.9056,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
706,intent_only,nominal,screwdriver,5071846780897485914,DONE,1,0,1,PROCEED,0.5041,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
707,intent_only,nominal,mallet,5071847880409114125,DONE,1,0,1,PROCEED,0.9631,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
708,intent_only,nominal,pencil,5071831387734690960,DONE,1,0,1,PROCEED,0.8647,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
709,intent_only,nominal,screwdriver,5071832487246319171,DONE,1,0,1,PROCEED,0.6155,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
710,intent_only,nominal,mallet,3764411497422925905,DONE,1,0,1,PROCEED,0.9705,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
711,intent_only,nominal,pencil,3764410397911297694,DONE,1,0,1,PROCEED,0.8035,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
712,intent_only,nominal,screwdriver,3764409298399669483,DONE,1,0,1,PROCEED,0.3248,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
713,intent_only,nominal,mallet,3764408198888041272,DONE,1,0,1,PROCEED,0.9411,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
714,intent_only,nominal,pencil,3764415895469438749,DONE,1,0,1,PROCEED,0.7226,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
715,intent_only,nominal,screwdriver,3764414795957810538,DONE,1,0,1,PROCEED,0.6047,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
716,intent_only,nominal,mallet,3764413696446182327,DONE,1,0,1,PROCEED,0.9685,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
717,intent_only,nominal,pencil,3764412596934554116,DONE,1,0,1,PROCEED,0.8324,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
718,intent_only,nominal,screwdriver,3764402701329900217,DONE,1,0,1,PROCEED,0.7738,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
719,intent_only,nominal,mallet,3764401601818272006,DONE,1,0,1,PROCEED,0.9805,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
720,intent_only,nominal,pencil,3765403256911383002,DONE,1,0,1,PROCEED,0.8996,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
721,intent_only,nominal,screwdriver,3765404356423011213,DONE,1,0,1,PROCEED,0.6861,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
722,intent_only,nominal,mallet,3765401057888126580,DONE,1,0,1,PROCEED,0.9691,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
723,intent_only,nominal,pencil,3765402157399754791,DONE,1,0,1,PROCEED,0.9315,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
724,intent_only,nominal,screwdriver,3765398858864870158,DONE,1,0,1,PROCEED,0.8099,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
725,intent_only,nominal,mallet,3765399958376498369,DONE,1,0,1,PROCEED,0.9786,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
726,intent_only,nominal,pencil,3765396659841613736,DONE,1,0,1,PROCEED,0.7564,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
727,intent_only,nominal,screwdriver,3765397759353241947,DONE,1,0,1,PROCEED,0.7295,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
728,intent_only,nominal,mallet,3765394460818357314,DONE,1,0,1,PROCEED,0.9475,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
729,intent_only,nominal,pencil,3765395560329985525,DONE,1,0,1,PROCEED,0.914,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
730,intent_only,nominal,screwdriver,3766359832027737347,DONE,1,0,1,PROCEED,0.8035,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
731,intent_only,nominal,mallet,3766358732516109136,DONE,1,0,1,PROCEED,0.9785,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
732,intent_only,nominal,pencil,3766362031050993769,DONE,1,0,1,PROCEED,0.9312,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
733,intent_only,nominal,screwdriver,3766360931539365558,DONE,1,0,1,PROCEED,0.8052,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
734,intent_only,nominal,mallet,3766364230074250191,DONE,1,0,1,PROCEED,0.9746,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
735,intent_only,nominal,pencil,3766363130562621980,DONE,1,0,1,PROCEED,0.8635,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
736,intent_only,nominal,screwdriver,3766366429097506613,DONE,1,0,1,PROCEED,0.6246,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
737,intent_only,nominal,mallet,3766365329585878402,DONE,1,0,1,PROCEED,0.8727,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
738,intent_only,nominal,pencil,3766368628120763035,DONE,1,0,1,PROCEED,0.6752,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
739,intent_only,nominal,screwdriver,3766367528609134824,DONE,1,0,1,PROCEED,0.4472,1,0.33,1,1,0.2333,0.9833,0.9833,0,0
740,intent_only,nominal,mallet,3767210854027783436,DONE,1,0,1,PROCEED,0.9797,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
741,intent_only,nominal,pencil,3767211953539411647,DONE,1,0,1,PROCEED,0.8892,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
742,intent_only,nominal,screwdriver,3767213053051039858,DONE,1,0,1,PROCEED,0.8113,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
743,intent_only,nominal,mallet,3767214152562668069,DONE,1,0,1,PROCEED,0.9762,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
744,intent_only,nominal,pencil,3767206455981270592,DONE,1,0,1,PROCEED,0.7424,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
745,intent_only,nominal,screwdriver,3767207555492898803,DONE,1,0,1,PROCEED,0.7853,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
746,intent_only,nominal,mallet,3767208655004527014,DONE,1,0,1,PROCEED,0.9619,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
747,intent_only,nominal,pencil,3767209754516155225,DONE,1,0,1,PROCEED,0.8747,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
748,intent_only,nominal,screwdriver,3767219650120809124,DONE,1,0,1,PROCEED,0.791,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
749,intent_only,nominal,mallet,3767220749632437335,DONE,1,0,1,PROCEED,0.9514,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
750,dual_stream,camera_shift,screwdriver,4965852140901865394,PRESENTING,0,1,1,ABORT,0.0009,1,0.0,0,1,,,,0,0
751,dual_stream,camera_shift,mallet,4965853240413493605,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
752,dual_stream,camera_shift,pencil,4965849941878608972,DONE,1,0,1,PROCEED,0.7972,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
753,dual_stream,camera_shift,screwdriver,4965851041390237183,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
754,dual_stream,camera_shift,mallet,4965847742855352550,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
755,dual_stream,camera_shift,pencil,4965848842366980761,PRESENTING,0,1,1,ABORT,0.1995,1,0.0,0,1,,,,0,0
756,dual_stream,camera_shift,screwdriver,4965845543832096128,PRESENTING,0,1,1,SLOW,0.4913,1,0.33,1,1,,,,0,0
757,dual_stream,camera_shift,mallet,4965846643343724339,PRESENTING,0,1,1,ABORT,0.0009,1,0.0,0,1,,,,0,0
758,dual_stream,camera_shift,pencil,4965860936994891082,PRESENTING,0,1,1,ABORT,0.0032,1,0.0,0,0,,,,0,0
759,dual_stream,camera_shift,screwdriver,4965862036506519293,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,1,,,,0,0
760,dual_stream,camera_shift,mallet,3145241184422038383,PRESENTING,0,1,1,ABORT,0.0,1,0.0,0,0,,,,0,0
761,dual_stream,camera_shift,pencil,3145240084910410172,PRESENTING,0,1,1,ABORT,0.0001,1,0.0,0,0,,,,0,0
